term,reading,meaning,pos,source_scope,source_type,difficulty,notes
決める,きめる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
競技,きょうぎ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
気持ち,きもち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
行儀,ぎょうぎ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
着物,きもの,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
供給,きょうきゅう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
疑問,ぎもん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
教師,きょうし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
客,きゃく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
行事,ぎょうじ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
逆,ぎゃく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
教室,きょうしつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
客席,きゃくせき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
教授,きょうじゅ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
恐縮,きょうしゅく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
金魚,きんぎょ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
競争,きょうそう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
銀行,ぎんこう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
兄弟,きょうだい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
禁止,きんし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
強調,きょうちょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
近所,きんじょ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
共通,きょうつう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
禁じる,きんじる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
共同,きょうどう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
金属,きんぞく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
恐怖,きょうふ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
近代,きんだい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
興味,きょうみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
緊張,きんちょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
教養,きょうよう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
筋肉,きんにく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
協力,きょうりょく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
勤勉,きんべん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
強力,きょうりょく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
勤務,きんむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
行列,ぎょうれつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
金融,きんゆう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
餃子,ギョーザ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
許可,きょか,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
漁業,ぎょぎょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
具合,ぐあい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
曲,きょく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
食う,くう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
曲線,きょくせん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
空気,くうき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
巨大,きょだい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
空港,くうこう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
去年,きょねん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
偶数,ぐうすう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
距離,きょり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
偶然,ぐうぜん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
嫌い,きらい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
cooler,クーラー,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
嫌う,きらう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
釘,くぎ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
きらきら,きらきら,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
区切る,くぎる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
気楽,きらく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
草,くさ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
霧,きり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
臭い,くさい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
義理,ぎり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
鎖,くさり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ぎりぎり,ぎりぎり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
腐る,くさる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
葡Christo 教,キリストきょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
櫛,くし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
規律,きりつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
くしゃみ,くしゃみ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
切る,きる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
苦情,くじょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
着る,きる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
苦心,くしん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
切れ,きれ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
屑,くず,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
綺麗,きれい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
崩す,くずす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
切れる,きれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
薬,くすり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
法 kilo,キロ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
崩れる,くずれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
法 kilogramme,キログラム,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
癖,くせ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
法 kilomètre,キロメートル,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
管,くだ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
記録,きろく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
具体的,ぐたいてき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
議論,ぎろん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
砕く,くだく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
金,きん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
砕ける,くだける,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
銀,ぎん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
下さる,くださる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
禁煙,きんえん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
くたびれる,くたびれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
金額,きんがく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
果物,くだもの,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
くだらない,くだらない,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
来る,くる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
下り,くだり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
狂う,くるう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
下る,くだる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
group,グループ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
口,くち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
苦しい,くるしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
唇,くちびる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
苦しむ,くるしむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
靴,くつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
車,くるま,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
苦痛,くつう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
暮れ,くれ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
靴下,くつした,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
くれる,くれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
ぐっすり,ぐっすり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
暮れる,くれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
くっ付く,くっつく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
黒,くろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
句読点,くとうてん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
黒い,くろい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
国,くに,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
苦労,くろう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
配る,くばる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
加える,くわえる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
首,くび,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
詳しい,くわしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
エ夫,くふう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
加わる,くわわる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
区別,くべつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
訓,くん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
組,くみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
軍,ぐん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
組合,くみあい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
軍隊,ぐんたい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
組(み)合(わ)せ,くみあわせ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
訓練,くんれん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
組み立てる,くみたてる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
組む,くむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
汲む,くむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
毛,け,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
雲,くも,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
